formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C22H24O6	[M + H]+	C22H25O6+	Shikimates and Phenylpropanoids	0.996	Lignans	0.629	Furanoid lignans	0.147	Benzenoids	0.998	Phenol ethers	0.891	Anisoles	0.926			Anisoles	0.926	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	385.164	777	12.947	803430317413581112	803421836014953695	5501	
1	C22H24O6	[M + H]+	C22H25O6+	Shikimates and Phenylpropanoids	0.996	Lignans	0.629	Furanoid lignans	0.147	Benzenoids	0.998	Phenol ethers	0.891	Anisoles	0.926			Anisoles	0.926	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	385.164	777	12.947	803430334048191085	803421266972140743	5501	
1	C22H37NO6	[M + Na]+	C22H37NNaO6+	Polyketides	0.636	Linear polyketides	0.782	Open-chain polyketides	0.837	Lipids and lipid-like molecules	0.541							Lipids and lipid-like molecules	0.541	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	434.253	778	12.959	803430291828326129	803421835612300467	5345	
1	C22H37NO6	[M + Na]+	C22H37NNaO6+	Polyketides	0.636	Linear polyketides	0.782	Open-chain polyketides	0.837	Lipids and lipid-like molecules	0.541							Lipids and lipid-like molecules	0.541	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	434.253	778	12.959	803430304415432724	803421266359772315	5345	
2	C22H35NO7	[M + Na]+	C22H35NNaO7+	Amino acids and Peptides	0.462	Linear polyketides	0.525	Open-chain polyketides	0.345	Lipids and lipid-like molecules	0.555							Lipids and lipid-like molecules	0.555	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	448.233	778	12.960	803430298493075303	803421267076998351	5406	
2	C22H35NO7	[M + Na]+	C22H35NNaO7+	Amino acids and Peptides	0.462	Linear polyketides	0.525	Open-chain polyketides	0.345	Lipids and lipid-like molecules	0.555							Lipids and lipid-like molecules	0.555	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	448.233	778	12.960	803430305745027158	803421836086256871	5406	
1	C15H27N5O8	[M + Na]+	C15H27N5NaO8+	Amino acids and Peptides	0.738	Aminosugars and aminoglycosides	0.290	Aminoglycosides	0.458	Organic acids and derivatives	0.756	Carboxylic acids and derivatives	0.466	Amino acids, peptides, and analogues	0.563	Amino acids and derivatives	0.557	Amino acids and derivatives	0.557	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	428.176	779	12.984	803430302553161675	803421836119811307	5461	
1	C15H27N5O8	[M + Na]+	C15H27N5NaO8+	Amino acids and Peptides	0.738	Aminosugars and aminoglycosides	0.290	Aminoglycosides	0.458	Organic acids and derivatives	0.756	Carboxylic acids and derivatives	0.466	Amino acids, peptides, and analogues	0.563	Amino acids and derivatives	0.557	Amino acids and derivatives	0.557	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	428.176	779	12.984	803430302993563607	803421267131524307	5461	
1	C20H20O3	[M + H]+	C20H21O3+	Shikimates and Phenylpropanoids	0.990	Lignans	0.351	Flavanones	0.211	Benzenoids	0.999	Phenol ethers	0.626	Anisoles	0.660			Anisoles	0.660	Organic compounds; Organoheterocyclic compounds; Styrenes; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	309.148	779	12.987	803430292797210386	803421836157560047	5434	
1	C20H20O3	[M + H]+	C20H21O3+	Shikimates and Phenylpropanoids	0.990	Lignans	0.351	Flavanones	0.211	Benzenoids	0.999	Phenol ethers	0.626	Anisoles	0.660			Anisoles	0.660	Organic compounds; Organoheterocyclic compounds; Styrenes; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	309.148	779	12.987	803430301718495168	803421267186050263	5434	
1	C26H35NO8	[M + H]+	C26H36NO8+	Polyketides	0.546	Cyclic polyketides	0.601	3-Spirotetramic acids	0.180	Benzenoids	0.726	Benzene and substituted derivatives	0.560					Benzene and substituted derivatives	0.560	Organic compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	490.243	780	13.004	803430292193230600	803421267295102175	5508	
1	C26H35NO8	[M + H]+	C26H36NO8+	Polyketides	0.546	Cyclic polyketides	0.601	3-Spirotetramic acids	0.180	Benzenoids	0.726	Benzene and substituted derivatives	0.560					Benzene and substituted derivatives	0.560	Organic compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	490.243	780	13.004	803430321033265557	803421836228863223	5508	
1	C22H28O7	[M + Na]+	C22H28NaO7+	Shikimates and Phenylpropanoids	0.928	Lignans	0.889	Dibenzylbutane lignans	0.455	Lignans, neolignans and related compounds	0.756	Furanoid lignans	0.535					Furanoid lignans	0.535	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Lignans, neolignans and related compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	427.172	780	13.007	803430300418260872	803421836266611963	5458	
1	C22H28O7	[M + Na]+	C22H28NaO7+	Shikimates and Phenylpropanoids	0.928	Lignans	0.889	Dibenzylbutane lignans	0.455	Lignans, neolignans and related compounds	0.756	Furanoid lignans	0.535					Furanoid lignans	0.535	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Lignans, neolignans and related compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	427.172	780	13.007	803430303383633891	803421267341239523	5458	
1	C30H42O3	[M + H]+	C30H43O3+	Terpenoids	1.000	Triterpenoids	0.999	Lanostane, Tirucallane and Euphane triterpenoids	0.747	Lipids and lipid-like molecules	0.997	Prenol lipids	0.939	Triterpenoids	0.945			Triterpenoids	0.945	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Triterpenoids; Carbonyl compounds; 3-oxosteroids; Medium-chain fatty acids; 3-oxo-5-alpha-steroids; Steroid acids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	451.320	781	13.012	803430291744440040	803421267437708523	5509	
1	C30H42O3	[M + H]+	C30H43O3+	Terpenoids	1.000	Triterpenoids	0.999	Lanostane, Tirucallane and Euphane triterpenoids	0.747	Lipids and lipid-like molecules	0.997	Prenol lipids	0.939	Triterpenoids	0.945			Triterpenoids	0.945	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Triterpenoids; Carbonyl compounds; 3-oxosteroids; Medium-chain fatty acids; 3-oxo-5-alpha-steroids; Steroid acids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	451.320	781	13.012	803430303962447871	803421836337915139	5509	
3	C21H24N6O4	[M + H]+	C21H25N6O4+	Alkaloids	0.337	Small peptides	0.045	Purine alkaloids	0.038	Organic acids and derivatives	0.889	Carboxylic acids and derivatives	0.722	Amino acids, peptides, and analogues	0.545	Amino acids and derivatives	0.545	Amino acids and derivatives	0.545	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Diazines; Benzene and substituted derivatives; Morpholine carboxylic acids and derivatives; Benzenoids; Amines; Tertiary amines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	425.193	781	13.013	803430295821303628	803421267488040175	5330	
3	C21H24N6O4	[M + H]+	C21H25N6O4+	Alkaloids	0.337	Small peptides	0.045	Purine alkaloids	0.038	Organic acids and derivatives	0.889	Carboxylic acids and derivatives	0.722	Amino acids, peptides, and analogues	0.545	Amino acids and derivatives	0.545	Amino acids and derivatives	0.545	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Diazines; Benzene and substituted derivatives; Morpholine carboxylic acids and derivatives; Benzenoids; Amines; Tertiary amines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	425.193	781	13.013	803430298891534196	803421836375663879	5330	
1	C22H28O6	[M + Na]+	C22H28NaO6+	Polyketides	0.472	Linear polyketides	0.242	Linear polyenes	0.130	Lipids and lipid-like molecules	0.667							Lipids and lipid-like molecules	0.667	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	411.177	781	13.018	803430301366173621	803421836300166399	5472	
1	C22H28O6	[M + Na]+	C22H28NaO6+	Polyketides	0.472	Linear polyketides	0.242	Linear polyenes	0.130	Lipids and lipid-like molecules	0.667							Lipids and lipid-like molecules	0.667	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	411.177	781	13.018	803430307678601398	803421267387376871	5472	
1	C13H14O4	[M + H]+	C13H15O4+	Shikimates and Phenylpropanoids	0.432	Phenylpropanoids (C6-C3)	0.373	Cinnamic acids and derivatives	0.145	Benzenoids	0.993	Phenol ethers	0.955	Anisoles	0.944			Anisoles	0.944	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	235.096	781	13.020	803430282311450153	803421836446967055	5500	
1	C13H14O4	[M + H]+	C13H15O4+	Shikimates and Phenylpropanoids	0.432	Phenylpropanoids (C6-C3)	0.373	Cinnamic acids and derivatives	0.145	Benzenoids	0.993	Phenol ethers	0.955	Anisoles	0.944			Anisoles	0.944	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	235.096	781	13.020	803430307343057045	803421267584509175	5500	
1	C13H17ClN4O4	[M + H]+	C13H18ClN4O4+	Alkaloids	0.914	Pseudoalkaloids (transamidation)	0.164	Purine alkaloids	0.337	Organoheterocyclic compounds	0.996	Imidazopyrimidines	0.310	Purines and purine derivatives	0.395	Xanthines	0.504	Xanthines	0.504	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Anisoles; Xanthines; Ethers; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl chlorides; Diazines; Organochlorides; Halopyrimidines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	329.102	781	13.021	803430284790283880	803421267676783871	5442	
1	C13H17ClN4O4	[M + H]+	C13H18ClN4O4+	Alkaloids	0.914	Pseudoalkaloids (transamidation)	0.164	Purine alkaloids	0.337	Organoheterocyclic compounds	0.996	Imidazopyrimidines	0.310	Purines and purine derivatives	0.395	Xanthines	0.504	Xanthines	0.504	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Anisoles; Xanthines; Ethers; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl chlorides; Diazines; Organochlorides; Halopyrimidines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	329.102	781	13.021	803430309666701539	803421836518270231	5442	
1	C19H18O4	[M + H]+	C19H19O4+	Shikimates and Phenylpropanoids	0.986	Coumarins	0.431	Furocoumarins	0.147	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.506	Alkyl aryl ethers	0.537	Alkyl aryl ethers	0.537	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	311.127	782	13.026	803430310035800302	803421836195308787	5362	
1	C19H18O4	[M + H]+	C19H19O4+	Shikimates and Phenylpropanoids	0.986	Coumarins	0.431	Furocoumarins	0.147	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.506	Alkyl aryl ethers	0.537	Alkyl aryl ethers	0.537	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	311.127	782	13.026	803430326754296283	803421267240576219	5362	
1	C23H28O5	[M + H]+	C23H29O5+	Shikimates and Phenylpropanoids	0.994	Lignans	0.986	Furanoid lignans	0.720	Lignans, neolignans and related compounds	0.784	Furanoid lignans	0.783					Furanoid lignans	0.783	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; Furanoid lignans; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	385.200	782	13.034	803430346559800058	803421836551824667	5455	
1	C23H28O5	[M + H]+	C23H29O5+	Shikimates and Phenylpropanoids	0.994	Lignans	0.986	Furanoid lignans	0.720	Lignans, neolignans and related compounds	0.784	Furanoid lignans	0.783					Furanoid lignans	0.783	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; Furanoid lignans; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	385.200	782	13.034	803430376087700636	803421267727115523	5455	
1	C24H35NO7	[M + H]+	C24H36NO7+	Polyketides	0.475	Cyclic polyketides	0.423	Open-chain polyketides	0.051	Benzenoids	0.877	Phenol ethers	0.692	Anisoles	0.586			Anisoles	0.586	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	450.248	782	13.035	803430333154804311	803421836589573407	5460	
1	C24H35NO7	[M + H]+	C24H36NO7+	Polyketides	0.475	Cyclic polyketides	0.423	Open-chain polyketides	0.051	Benzenoids	0.877	Phenol ethers	0.692	Anisoles	0.586			Anisoles	0.586	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	450.248	782	13.035	803430366986060840	803421267777447175	5460	
1	C19H32BClN2O6	[M + K]+	C19H32BClKN2O6+	Amino acids and Peptides	0.698	Oligopeptides	0.672	Lipopeptides	0.121	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.870	Amino acids and derivatives	0.863	Alpha amino acid amides	0.555	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organometallic compounds; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; N-acyl amines; Organometalloid compounds; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Organoboron compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	468.171	782	13.038	803430325126906283	803421267630646523	5443	
1	C19H32BClN2O6	[M + K]+	C19H32BClKN2O6+	Amino acids and Peptides	0.698	Oligopeptides	0.672	Lipopeptides	0.121	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.870	Amino acids and derivatives	0.863	Alpha amino acid amides	0.555	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organometallic compounds; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; N-acyl amines; Organometalloid compounds; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Organoboron compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	468.171	782	13.038	803430361638323167	803421836480521491	5443	
2	C24H43N5O5	[M + K]+	C24H43KN5O5+	Amino acids and Peptides	0.674	Small peptides	0.360	Tripeptides	0.123	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.892	Amino acids and derivatives	0.882	Amino acids and derivatives	0.882	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	520.290	783	13.044	803430333138027085	803421268637279567	5445	
2	C24H43N5O5	[M + K]+	C24H43KN5O5+	Amino acids and Peptides	0.674	Small peptides	0.360	Tripeptides	0.123	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.892	Amino acids and derivatives	0.882	Amino acids and derivatives	0.882	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	520.290	783	13.044	803430355636274074	803421837235496295	5445	
1	C14H16O2	[M + H]+	C14H17O2+	Shikimates and Phenylpropanoids	0.276	Naphthalenes	0.312	Naphthalenes and derivatives	0.146	Benzenoids	1.000	Naphthalenes	0.755					Naphthalenes	0.755	Organic compounds; Naphthalenes; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	217.122	783	13.048	803430351135785779	803421268863771999	5446	
1	C14H16O2	[M + H]+	C14H17O2+	Shikimates and Phenylpropanoids	0.276	Naphthalenes	0.312	Naphthalenes and derivatives	0.146	Benzenoids	1.000	Naphthalenes	0.755					Naphthalenes	0.755	Organic compounds; Naphthalenes; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	217.122	783	13.048	803430352775758676	803421837382296951	5446	
1	C22H26O4	[M + H]+	C22H27O4+	Shikimates and Phenylpropanoids	0.996	Lignans	0.981	Furanoid lignans	0.645	Lignans, neolignans and related compounds	0.792	Furanoid lignans	0.725					Furanoid lignans	0.725	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Dibenzylbutane lignans; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Furanoid lignans; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	355.190	783	13.048	803430319552676198	803421267869721871	5512	
1	C22H26O4	[M + H]+	C22H27O4+	Shikimates and Phenylpropanoids	0.996	Lignans	0.981	Furanoid lignans	0.645	Lignans, neolignans and related compounds	0.792	Furanoid lignans	0.725					Furanoid lignans	0.725	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Dibenzylbutane lignans; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Furanoid lignans; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	355.190	783	13.048	803430349630030613	803421836660876583	5512	
