formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C27H35N3O6	[M + Cl]-	C27H35ClN3O6-	Alkaloids	0.598	Ornithine alkaloids	0.997	Polyamines	0.999	Phenylpropanoids and polyketides	1.000	Cinnamic acids and derivatives	1.000	Hydroxycinnamic acids and derivatives	0.994			Hydroxycinnamic acids and derivatives	0.994	Organic compounds; Styrenes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	532.221	449	7.491	757860323626511933	757859816220520307	5861	
1	C27H35N3O6	[M - H]-	C27H34N3O6-	Alkaloids	0.816	Ornithine alkaloids	0.997	Polyamines	1.000	Phenylpropanoids and polyketides	1.000	Cinnamic acids and derivatives	1.000	Hydroxycinnamic acids and derivatives	0.993			Hydroxycinnamic acids and derivatives	0.993	Organic compounds; Styrenes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	496.245	450	7.495	757860292433467177	757859816358932349	5865	
1	C27H30O15	[M - H]-	C27H29O15-	Shikimates and Phenylpropanoids	1.000	Flavonoids	1.000	Flavones	1.000	Phenylpropanoids and polyketides	1.000	Flavonoids	0.999	Flavonoid glycosides	0.997	Flavonoid C-glycosides	0.998	Flavonoid 8-C-glycosides	0.860	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Dialkyl ethers; Disaccharides; Flavones; Acetals; Secondary alcohols; Flavonoid C-glycosides; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 7-O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid 8-C-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	593.151	553	9.220	757860299958050886	757859816430235522	5904	
1	C8H14N6O5S	[M - H]-	C8H13N6O5S-	Alkaloids	0.911	Histidine alkaloids	0.287	Imidazole alkaloids	0.285	Organoheterocyclic compounds	0.997	Azoles	0.580	Imidazoles	0.537	Substituted imidazoles	0.569	N-substituted imidazoles	0.607	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Organic sulfuric acids and derivatives; Azoles; Sulfuric acid monoesters; Substituted imidazoles; N-substituted imidazoles; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	305.070	568	9.459	757860279766662391	757859816501538695	5909	
1	C27H30O15	[M - H]-	C27H29O15-	Shikimates and Phenylpropanoids	1.000	Flavonoids	1.000	Flavones	1.000	Phenylpropanoids and polyketides	1.000	Flavonoids	0.999	Flavonoid glycosides	0.998	Flavonoid C-glycosides	0.999	Flavonoid 8-C-glycosides	0.852	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Dialkyl ethers; Disaccharides; Flavones; Acetals; Secondary alcohols; Flavonoid C-glycosides; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 7-O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid 8-C-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	593.151	581	9.683	757860300994044210	757859816572841868	5916	
1	C21H21ClO11	[M - H]-	C21H20ClO11-	Shikimates and Phenylpropanoids	0.999	Flavonoids	0.999	Flavones	0.896	Phenylpropanoids and polyketides	0.990	Flavonoids	0.997	Flavonoid glycosides	0.995	Flavonoid O-glycosides	0.994	Flavonoid-7-O-glycosides	0.900	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organohalogen compounds; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Benzenediols; Hexoses; Organochlorides; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-7-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	483.069	591	9.848	757860285517056287	757859816644145041	5924	
1	C22H22O11	[M - H]-	C22H21O11-	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.999	Flavones	0.999	Phenylpropanoids and polyketides	0.998	Flavonoids	0.996	Flavonoid glycosides	0.992	Flavonoid C-glycosides	0.996	Flavonoid 8-C-glycosides	0.714	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Dialkyl ethers; Benzenediols; Hexoses; Monosaccharides; Flavones; Secondary alcohols; Flavonoid C-glycosides; Oxanes; Glycosyl compounds; C-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid 8-C-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	461.109	620	10.326	757860294052469052	757859816790945691	5942	
1	C35H34O18	[M - H]-	C35H33O18-	Shikimates and Phenylpropanoids	0.999	Flavonoids	0.816	Anthocyanidins	0.084	Phenylpropanoids and polyketides	0.999	Flavonoids	0.713	Flavonoid glycosides	0.616			Flavonoid glycosides	0.616	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Tyrosols and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Flavonoids; Cinnamic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 1-benzopyrans; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	741.166	635	10.579	757860287937171181	757859816858054560	5948	
1	C32H27ClN10O11	[M - H]-	C32H26ClN10O11-	Amino acids and Peptides	0.266	Oligopeptides	0.554	Flavones	0.042	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.705	Amino acids and derivatives	0.695	Alpha amino acids and derivatives	0.559	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Halobenzenes; Styrenes; Coumaric acids and derivatives; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Hydroxycinnamic acids and derivatives; Organochlorides; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid amides; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	761.148	753	12.556	757860292437661491	757859816933552037	5983	
1	C16H23NO4	[M - H]-	C16H22NO4-	Fatty acids	0.766	Fatty amides	0.881	N-acyl amines	0.738	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.996	Amino acids and derivatives	0.996	N-acyl-alpha amino acids	0.908	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	292.155	952	15.865	757860275782071525	757859817004855210	6032	
1	C19H36O10	[M + CH2O2 - H]-	C20H37O12-	Fatty acids	0.743	Fatty acyl glycosides	0.846	Fatty acyl glycosides of mono- and disaccharides	0.848	Lipids and lipid-like molecules	0.945	Fatty Acyls	0.950	Fatty acyl glycosides	0.965	Alkyl glycosides	0.965	Alkyl glycosides	0.965	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	469.228	980	16.336	757860287651958279	757859817071964079	6058	
1	C15H10O6	[M - H]-	C15H9O6-	Shikimates and Phenylpropanoids	0.999	Flavonoids	0.994	Flavones	0.994	Phenylpropanoids and polyketides	0.994	Flavonoids	0.986	Hydroxyflavonoids	0.985	3'-hydroxyflavonoids	0.986	3'-hydroxyflavonoids	0.986	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Catechols; Chromones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Benzenediols; Flavones; Benzene and substituted derivatives; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	285.040	1012	16.871	757860287702289980	757859817214570425	6088	
1	C21H36O10	[M + CH2O2 - H]-	C22H37O12-	Terpenoids	0.991	Monoterpenoids	0.865	Acyclic monoterpenoids	0.805	Lipids and lipid-like molecules	0.985	Prenol lipids	0.934	Terpene glycosides	0.762			Terpene glycosides	0.762	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Disaccharides; Monoterpenoids; Monocyclic monoterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Fatty acyl glycosides; Oxanes; Terpene glycosides; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	493.229	1015	16.921	757860295239457426	757859817290067902	6114	
1	C14H20O3	[M - H]-	C14H19O3-	Terpenoids	0.899	Sesquiterpenoids	0.905	Quadrane sesquiterpenoids	0.026	Lipids and lipid-like molecules	0.632							Lipids and lipid-like molecules	0.632	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	235.134	1082	18.033	757860274918044508	757859817357176771	6187	
1	C26H44O11	[M - H]-	C26H43O11-	Fatty acids	0.996	Glycerolipids	0.848	Fatty acyl glycosides of mono- and disaccharides	0.446	Lipids and lipid-like molecules	0.997	Glycerolipids	0.759	Glycosylglycerols	0.694			Glycosylglycerols	0.694	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Glycosylglycerols; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	531.280	1198	19.961	757860296296422394	757859817428479944	7270	
1	C33H56O14	[M + CH2O2 - H]-	C34H57O16-	Fatty acids	1.000	Glycerolipids	1.000	Glycosyldiacylglycerols	0.951	Lipids and lipid-like molecules	1.000	Glycerolipids	1.000	Glycosylglycerols	1.000			Glycosylglycerols	1.000	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Glycosylglycerols; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	721.365	1201	20.013	757860299677032429	757859817566891986	7489	
1	C23H42NO7P	[M - H]-	C23H41NO7P-	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.997	Amino acids and derivatives	0.997	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	474.262	1203	20.042	757860298292911788	757859817638195159	7391	
1	C23H44NO7P	[M - H]-	C23H43NO7P-	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.992	Amino acids and derivatives	0.992	Amino acids and derivatives	0.992	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	476.278	1214	20.242	757860291925956217	757859817709498332	7867	
1	C28H48O11	[M - H]-	C28H47O11-	Fatty acids	1.000	Glycerolipids	1.000	Glycosyldiacylglycerols	0.464	Lipids and lipid-like molecules	1.000	Glycerolipids	0.996	Glycosylglycerols	1.000			Glycosylglycerols	1.000	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Glycosylglycerols; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	559.312	1219	20.317	757860271340301501	757859817776607201	8131	
1	C44H68O14	[M - H]-	C44H67O14-	Polyketides	0.718	Macrolides	0.454	Polyene macrolides	0.276	Lipids and lipid-like molecules	0.873	Prenol lipids	0.314	Terpene glycosides	0.602	Diterpene glycosides	0.725	Diterpene glycosides	0.725	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Diterpenoids; Acetals; Secondary alcohols; Diterpene glycosides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	819.454	1231	20.519	757860288063000391	757859817847910374	8717	
1	C38H60O11	[M + CH2O2 - H]-	C39H61O13-	Fatty acids	1.000	Glycerolipids	1.000	Glycosyldiacylglycerols	0.990	Lipids and lipid-like molecules	1.000	Glycerolipids	1.000	Glycosylglycerols	1.000	Glycosyldiradylglycerols	0.983	Glycosyldiacylglycerols	0.865	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Glycosylglycerols; Carboxylic acid derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Glycosyldiacylglycerols; Glycosyldiradylglycerols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	737.411	1252	20.864	757860301463806381	757859818200231935	10129	
1	C34H56N6O9	[M + Cl]-	C34H56ClN6O9-	Amino acids and Peptides	0.986	Oligopeptides	1.000	Cyclic peptides	0.666	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.984	Peptides	0.904	Oligopeptides	0.787	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	727.382	1252	20.868	757860304081052641	757859818271535108	10142	
1	C43H70O12	[M + Cl]-	C43H70ClO12-	Fatty acids	0.966	Glycerolipids	0.920	Glycosyldiacylglycerols	0.342	Lipids and lipid-like molecules	0.998	Glycerolipids	0.904	Glycosylglycerols	0.908			Glycosylglycerols	0.908	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Glycosylglycerols; Carboxylic acid derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	813.455	1265	21.082	757860281008177079	757859818342838281	9985	
1	C43H70O12	[M + CH2O2 - H]-	C44H71O14-	Fatty acids	0.998	Glycerolipids	0.976	Glycosyldiacylglycerols	0.444	Lipids and lipid-like molecules	0.997	Glycerolipids	0.952	Glycosylglycerols	0.961	Glycosyldiradylglycerols	0.524	Glycosyldiradylglycerols	0.524	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Glycosylglycerols; Carboxylic acid derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Glycosyldiradylglycerols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	823.484	1266	21.106	757860279481449567	757859818405752846	10934	
1	C43H68O12	[M + CH2O2 - H]-	C44H69O14-	Polyketides	0.983	Macrolides	0.598	Polyene macrolides	0.209	Lipids and lipid-like molecules	0.725	Fatty Acyls	0.759	Fatty acyl glycosides	0.565	Fatty acyl glycosides of mono- and disaccharides	0.630	Fatty acyl glycosides of mono- and disaccharides	0.630	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	821.468	1267	21.114	757860320019410276	757859818477056019	10933	
